1,0,0.5,0.86603,0,1,0,0
0,0,0.86603,-0.5,0,1,0,2
1,0,-0.25882,-0.96593,0,1,0,0
0,0,-1,-1.837e-16,0,1,60,4
0,0,-0.86603,0.5,0,1,60,4
0,0,-0.5,0.86603,0,1,60,4
0,0,-0.25882,0.96593,0,1,0,2
0,0,0.70711,0.70711,0.017213,0.99985,0,0
0,0,1,6.1232e-17,0.017213,0.99985,60,4
0,0,0.25882,-0.96593,0.017213,0.99985,0,0
0,0,-0.96593,0.25882,0.017213,0.99985,60,4
1,0,-0.86603,0.5,0.017213,0.99985,60,0
0,0,0.25882,-0.96593,0.034422,0.99941,0,0
0,0,-0.25882,-0.96593,0.034422,0.99941,0,0
0,0,-0.5,-0.86603,0.034422,0.99941,0,0
0,0,-0.70711,-0.70711,0.034422,0.99941,60,1
0,0,-0.96593,-0.25882,0.034422,0.99941,60,4
0,0,-1,-1.837e-16,0.034422,0.99941,60,4
1,0,-0.96593,0.25882,0.034422,0.99941,60,0
0,0,-0.70711,0.70711,0.034422,0.99941,60,4
0,0,0.86603,-0.5,0.05162,0.99867,60,4
0,0,0.70711,-0.70711,0.05162,0.99867,60,4
0,0,-0.70711,-0.70711,0.05162,0.99867,60,4
1,0,0.86603,-0.5,0.068802,0.99763,60,0
1,0,0.70711,-0.70711,0.068802,0.99763,0,2
1,0,0.25882,0.96593,0.085965,0.9963,0,0
0,0,0.5,0.86603,0.085965,0.9963,0,0
0,0,0.86603,-0.5,0.085965,0.9963,60,4
0,0,0.25882,-0.96593,0.085965,0.9963,0,0
1,0,1.2246e-16,-1,0.085965,0.9963,0,0
1,0,-0.70711,-0.70711,0.085965,0.9963,60,0
1,0,-0.86603,-0.5,0.085965,0.9963,60,0
1,0,-1,-1.837e-16,0.085965,0.9963,60,0
1,0,-0.25882,0.96593,0.085965,0.9963,0,2
0,0,0.96593,0.25882,0.1031,0.99467,60,4
1,0,1,6.1232e-17,0.1031,0.99467,60,0
0,0,-0.96593,-0.25882,0.1031,0.99467,60,4
0,0,1,6.1232e-17,0.12021,0.99275,60,4
1,0,-0.5,-0.86603,0.12021,0.99275,60,1
1,0,-0.70711,-0.70711,0.12021,0.99275,60,0
0,0,-0.86603,0.5,0.12021,0.99275,60,4
1,0,-0.70711,0.70711,0.12021,0.99275,60,0
1,0,-0.5,0.86603,0.12021,0.99275,60,0
0,0,0.5,0.86603,0.13728,0.99053,0,0
0,0,0.96593,0.25882,0.13728,0.99053,60,4
0,0,0.96593,-0.25882,0.13728,0.99053,60,4
1,0,-0.5,-0.86603,0.13728,0.99053,0,0
0,0,-0.96593,0.25882,0.13728,0.99053,60,4
0,0,0.70711,0.70711,0.15431,0.98802,0,0
0,0,1,6.1232e-17,0.15431,0.98802,60,4
1,0,0.96593,-0.25882,0.15431,0.98802,60,0
1,0,-0.96593,0.25882,0.15431,0.98802,60,0
1,0,0.25882,0.96593,0.17129,0.98522,0,0
0,0,0.5,0.86603,0.17129,0.98522,0,0
0,0,0.70711,0.70711,0.17129,0.98522,0,0
0,0,1,6.1232e-17,0.17129,0.98522,60,4
0,0,0.96593,-0.25882,0.17129,0.98522,0,2
0,0,0.86603,-0.5,0.17129,0.98522,0,0
1,0,1.2246e-16,-1,0.17129,0.98522,0,0
0,0,-0.70711,-0.70711,0.17129,0.98522,0,0
1,0,-0.70711,0.70711,0.17129,0.98522,60,0
1,0,-0.86603,0.5,0.18823,0.98213,60,0
0,0,-0.25882,0.96593,0.18823,0.98213,0,0
1,0,-0.70711,-0.70711,0.2051,0.97874,60,0
1,0,-0.25882,0.96593,0.2051,0.97874,0,2
1,0,0.5,0.86603,0.22192,0.97506,0,0
1,0,0.86603,0.5,0.22192,0.97506,60,1
1,0,0.25882,-0.96593,0.22192,0.97506,0,0
1,0,0.70711,0.70711,0.23867,0.9711,0,0
0,0,0.25882,-0.96593,0.23867,0.9711,0,0
0,0,-0.25882,-0.96593,0.23867,0.9711,0,0
1,0,-0.86603,-0.5,0.23867,0.9711,60,0
1,0,0.25882,0.96593,0.25535,0.96685,0,0
1,0,0.86603,0.5,0.25535,0.96685,60,1
1,0,0.5,-0.86603,0.25535,0.96685,0,0
0,0,-0.25882,-0.96593,0.25535,0.96685,0,0
0,0,-0.5,-0.86603,0.25535,0.96685,60,1
0,0,-0.96593,-0.25882,0.25535,0.96685,60,4
1,0,-0.86603,0.5,0.25535,0.96685,60,0
0,0,0.25882,0.96593,0.27196,0.96231,0,0
0,0,0.86603,0.5,0.28848,0.95749,60,1
1,0,1,6.1232e-17,0.28848,0.95749,60,0
1,0,0.86603,-0.5,0.28848,0.95749,0,0
0,0,0.25882,-0.96593,0.28848,0.95749,0,0
0,0,-0.96593,-0.25882,0.28848,0.95749,60,4
0,0,-0.86603,0.5,0.28848,0.95749,60,4
0,0,-0.70711,0.70711,0.28848,0.95749,60,4
1,0,0.25882,0.96593,0.30492,0.95238,0,0
0,0,0.70711,-0.70711,0.30492,0.95238,0,2
1,0,0.5,-0.86603,0.30492,0.95238,0,0
0,0,0.25882,-0.96593,0.30492,0.95238,0,0
0,0,1.2246e-16,-1,0.30492,0.95238,0,0
1,0,-0.86603,-0.5,0.30492,0.95238,60,1
0,0,-0.96593,-0.25882,0.30492,0.95238,60,4
0,0,-0.96593,0.25882,0.30492,0.95238,60,4
0,0,-0.5,0.86603,0.30492,0.95238,60,4
1,0,-0.25882,0.96593,0.30492,0.95238,0,2
1,0,0.25882,0.96593,0.32127,0.94699,0,0
1,0,0.70711,-0.70711,0.32127,0.94699,0,0
